! Time(s)	BldPitch1(rad)	BldPitch2(rad)	BldPitch3(rad)	GenTq(Nm)	Azimuth(rad)
74.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.55000000
74.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.57500000
74.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.60000000
74.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.62500000
74.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.65000000
74.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.67500000
74.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.70000000
74.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.72500000
74.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.75000000
74.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.77500000
74.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.80000000
74.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.82500000
74.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.85000000
74.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.87500000
74.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.90000000
74.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.92500000
74.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.95000000
74.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	74.97500000
75.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.00000000
75.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.02500000
75.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.05000000
75.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.07500000
75.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.10000000
75.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.12500000
75.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.15000000
75.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.17500000
75.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.20000000
75.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.22500000
75.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.25000000
75.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.27500000
75.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.30000000
75.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.32500000
75.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.35000000
75.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.37500000
75.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.40000000
75.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.42500000
75.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.45000000
75.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.47500000
75.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.50000000
75.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.52500000
75.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.55000000
75.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.57500000
75.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.60000000
75.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.62500000
75.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.65000000
75.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.67500000
75.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.70000000
75.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.72500000
75.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.75000000
75.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.77500000
75.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.80000000
75.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.82500000
75.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.85000000
75.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.87500000
75.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.90000000
75.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.92500000
75.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.95000000
75.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	75.97500000
76.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.00000000
76.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.02500000
76.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.05000000
76.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.07500000
76.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.10000000
76.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.12500000
76.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.15000000
76.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.17500000
76.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.20000000
76.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.22500000
76.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.25000000
76.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.27500000
76.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.30000000
76.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.32500000
76.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.35000000
76.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.37500000
76.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.40000000
76.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.42500000
76.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.45000000
76.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.47500000
76.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.50000000
76.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.52500000
76.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.55000000
76.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.57500000
76.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.60000000
76.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.62500000
76.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.65000000
76.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.67500000
76.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.70000000
76.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.72500000
76.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.75000000
76.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.77500000
76.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.80000000
76.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.82500000
76.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.85000000
76.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.87500000
76.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.90000000
76.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.92500000
76.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.95000000
76.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	76.97500000
77.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.00000000
77.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.02500000
77.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.05000000
77.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.07500000
77.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.10000000
77.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.12500000
77.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.15000000
77.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.17500000
77.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.20000000
77.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.22500000
77.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.25000000
77.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.27500000
77.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.30000000
77.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.32500000
77.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.35000000
77.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.37500000
77.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.40000000
77.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.42500000
77.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.45000000
77.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.47500000
77.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.50000000
77.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.52500000
77.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.55000000
77.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.57500000
77.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.60000000
77.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.62500000
77.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.65000000
77.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.67500000
77.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.70000000
77.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.72500000
77.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.75000000
77.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.77500000
77.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.80000000
77.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.82500000
77.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.85000000
77.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.87500000
77.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.90000000
77.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.92500000
77.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.95000000
77.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	77.97500000
78.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.00000000
78.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.02500000
78.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.05000000
78.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.07500000
78.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.10000000
78.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.12500000
78.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.15000000
78.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.17500000
78.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.20000000
78.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.22500000
78.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.25000000
78.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.27500000
78.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.30000000
78.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.32500000
78.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.35000000
78.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.37500000
78.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.40000000
78.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.42500000
78.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.45000000
78.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.47500000
78.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.50000000
78.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.52500000
78.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.55000000
78.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.57500000
78.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.60000000
78.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.62500000
78.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.65000000
78.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.67500000
78.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.70000000
78.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.72500000
78.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.75000000
78.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.77500000
78.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.80000000
78.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.82500000
78.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.85000000
78.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.87500000
78.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.90000000
78.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.92500000
78.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.95000000
78.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	78.97500000
79.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.00000000
79.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.02500000
79.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.05000000
79.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.07500000
79.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.10000000
79.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.12500000
79.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.15000000
79.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.17500000
79.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.20000000
79.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.22500000
79.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.25000000
79.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.27500000
79.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.30000000
79.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.32500000
79.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.35000000
79.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.37500000
79.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.40000000
79.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.42500000
79.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.45000000
79.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.47500000
79.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.50000000
79.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.52500000
79.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.55000000
79.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.57500000
79.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.60000000
79.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.62500000
79.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.65000000
79.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.67500000
79.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.70000000
79.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.72500000
79.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.75000000
79.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.77500000
79.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.80000000
79.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.82500000
79.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.85000000
79.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.87500000
79.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.90000000
79.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.92500000
79.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.95000000
79.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	79.97500000
80.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.00000000
80.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.02500000
80.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.05000000
80.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.07500000
80.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.10000000
80.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.12500000
80.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.15000000
80.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.17500000
80.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.20000000
80.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.22500000
80.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.25000000
80.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.27500000
80.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.30000000
80.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.32500000
80.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.35000000
80.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.37500000
80.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.40000000
80.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.42500000
80.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.45000000
80.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.47500000
80.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.50000000
80.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.52500000
80.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.55000000
80.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.57500000
80.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.60000000
80.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.62500000
80.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.65000000
80.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.67500000
80.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.70000000
80.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.72500000
80.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.75000000
80.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.77500000
80.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.80000000
80.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.82500000
80.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.85000000
80.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.87500000
80.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.90000000
80.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.92500000
80.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.95000000
80.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	80.97500000
81.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.00000000
81.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.02500000
81.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.05000000
81.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.07500000
81.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.10000000
81.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.12500000
81.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.15000000
81.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.17500000
81.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.20000000
81.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.22500000
81.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.25000000
81.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.27500000
81.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.30000000
81.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.32500000
81.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.35000000
81.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.37500000
81.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.40000000
81.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.42500000
81.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.45000000
81.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.47500000
81.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.50000000
81.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.52500000
81.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.55000000
81.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.57500000
81.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.60000000
81.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.62500000
81.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.65000000
81.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.67500000
81.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.70000000
81.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.72500000
81.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.75000000
81.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.77500000
81.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.80000000
81.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.82500000
81.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.85000000
81.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.87500000
81.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.90000000
81.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.92500000
81.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.95000000
81.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	81.97500000
82.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.00000000
82.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.02500000
82.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.05000000
82.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.07500000
82.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.10000000
82.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.12500000
82.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.15000000
82.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.17500000
82.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.20000000
82.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.22500000
82.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.25000000
82.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.27500000
82.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.30000000
82.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.32500000
82.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.35000000
82.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.37500000
82.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.40000000
82.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.42500000
82.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.45000000
82.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.47500000
82.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.50000000
82.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.52500000
82.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.55000000
82.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.57500000
82.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.60000000
82.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.62500000
82.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.65000000
82.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.67500000
82.70000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.70000000
82.72500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.72500000
82.75000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.75000000
82.77500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.77500000
82.80000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.80000000
82.82500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.82500000
82.85000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.85000000
82.87500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.87500000
82.90000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.90000000
82.92500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.92500000
82.95000000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.95000000
82.97500000	0.00000000	0.00000000	0.00000000	9812023.00000000	82.97500000
83.00000000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.00000000
83.02500000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.02500000
83.05000000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.05000000
83.07500000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.07500000
83.10000000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.10000000
83.12500000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.12500000
83.15000000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.15000000
83.17500000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.17500000
83.20000000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.20000000
83.22500000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.22500000
83.25000000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.25000000
83.27500000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.27500000
83.30000000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.30000000
83.32500000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.32500000
83.35000000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.35000000
83.37500000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.37500000
83.40000000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.40000000
83.42500000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.42500000
83.45000000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.45000000
83.47500000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.47500000
83.50000000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.50000000
83.52500000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.52500000
83.55000000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.55000000
83.57500000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.57500000
83.60000000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.60000000
83.62500000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.62500000
83.65000000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.65000000
83.67500000	0.00000000	0.00000000	0.00000000	9812023.00000000	83.67500000
